QGPIORecord, QRC v6.1.0, 15-12-2021 @ 16:08:30, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, eA, errorA
877871, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877880, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877890, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877900, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877911, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877920, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877930, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877940, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877950, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877960, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877970, 0.158368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877980, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877990, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878000, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878010, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878020, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878030, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878041, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878050, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878060, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878070, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878081, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878090, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878100, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878110, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878120, 0.139938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878130, 0.162891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878140, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878150, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878160, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878170, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878180, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878190, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878200, 0.158368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878211, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878220, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878230, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878240, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878251, 0.139938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878260, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878270, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878280, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878290, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878300, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878310, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878320, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878330, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878340, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878350, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878360, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878370, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878381, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878390, 0.13927, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878400, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878410, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878420, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878430, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878440, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878450, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878460, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878470, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878480, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878490, 0.158368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878500, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878511, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878520, 0.139938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878530, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878540, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878551, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878560, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878570, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878580, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878590, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878600, 0.158368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878610, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878620, 0.158368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878630, 0.158368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878640, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878650, 0.13927, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878660, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878670, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878681, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878690, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878700, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878710, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878721, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878730, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878740, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878750, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878760, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878770, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878780, 0.139938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878790, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878800, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878810, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878820, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878830, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878840, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878851, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878860, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878870, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
878880, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
