QGPIORecord, QRC v6.1.0, x86_64, Windows 10 Version 2009,, 22-12-2021 @ 11:14:12, 10.0.19042,,,,,,
Time, trajectoryV, P11, P12, P13, P22, P23, P33, x1, x2, x3, y1, y2
135044,0,1.01E-05,0,4.33E-05,3.47E-05,0,0.000386342,-0.040329,1.16E-08,0.0204975,-0.041458,0.000809942
135054,0,1.01E-05,0,4.33E-05,3.47E-05,0,0.000386342,-0.0384188,1.16E-08,0.0253342,-0.0399225,0.000809942
135064,0,1.01E-05,0,4.33E-05,3.48E-05,0,0.000386342,-0.0353187,1.16E-08,0.0324974,-0.0368515,0.000809942
135073,0,1.01E-05,0,4.33E-05,3.48E-05,0,0.000386342,-0.0327357,1.16E-08,0.035968,-0.0353161,0.000809942
135084,0,1.01E-05,0,4.33E-05,3.48E-05,0,0.000386342,-0.0295383,1.16E-08,0.0402419,-0.0322451,0.000809942
135094,0,1.01E-05,0,4.33E-05,3.49E-05,0,0.000386342,-0.0260892,1.16E-08,0.0439283,-0.0291741,0.000809942
135104,0,1.01E-05,0,4.33E-05,3.49E-05,0,0.000386342,-0.0226098,1.16E-08,0.0464574,-0.0261032,0.000809942
135113,0,1.01E-05,0,4.33E-05,3.49E-05,0,0.000386342,-0.019213,1.16E-08,0.0477604,-0.0230322,0.000809942
135123,0,1.01E-05,0,4.33E-05,3.49E-05,0,0.000386342,-0.0159388,1.16E-08,0.0480246,-0.0199612,0.000809942
135134,0,1.01E-05,0,4.33E-05,3.50E-05,0,0.000386342,-0.0127847,1.16E-08,0.0475274,-0.0168903,0.000809942
135144,0,1.01E-05,0,4.33E-05,3.50E-05,0,0.000386342,-0.00972781,1.16E-08,0.0465408,-0.0138193,0.000809942
135154,0,1.01E-05,0,4.33E-05,3.50E-05,0,0.000386342,-0.00673951,1.16E-08,0.0452848,-0.0107484,0.000809942
135163,0,1.01E-05,0,4.33E-05,3.51E-05,0,0.000386342,-0.00272784,1.16E-08,0.0472402,-0.00614192,0.000809942
135174,0,1.01E-05,0,4.33E-05,3.51E-05,0,0.000386342,0.000786205,1.16E-08,0.0467647,-0.00307096,0.000809942
135184,0,1.01E-05,0,4.33E-05,3.51E-05,0,0.000386342,0.0050207,1.16E-08,0.0483104,0.00153548,0.000809942
135194,0,1.01E-05,0,4.33E-05,3.51E-05,0,0.000386342,0.00857037,1.16E-08,0.0469206,0.00460644,0.000809942
135203,0,1.01E-05,0,4.33E-05,3.52E-05,0,0.000386342,0.0116774,1.16E-08,0.0441459,0.0076774,0.000809942
135214,0,1.01E-05,0,4.33E-05,3.52E-05,0,0.000386342,0.0156047,1.16E-08,0.0443138,0.0122838,0.000809942
135224,0,1.01E-05,0,4.33E-05,3.52E-05,0,0.000386342,0.018951,1.16E-08,0.0422416,0.0153548,0.000809942
135234,0,1.01E-05,0,4.33E-05,3.52E-05,0,0.000386342,0.0219416,1.16E-08,0.0392449,0.0184258,0.000809942
135243,0,1.01E-05,0,4.33E-05,3.53E-05,0,0.000386342,0.02475,1.16E-08,0.0361289,0.0214967,0.000809942
135254,0,1.01E-05,0,4.33E-05,3.53E-05,0,0.000386342,0.0274931,1.16E-08,0.0333061,0.0245677,0.000809942
135264,0,1.01E-05,0,4.33E-05,3.53E-05,0,0.000386342,0.0291738,1.16E-08,0.0275987,0.0261032,0.000809942
135274,0,1.01E-05,0,4.33E-05,3.54E-05,0,0.000386342,0.0313661,1.16E-08,0.0247374,0.0291741,0.000809942
135283,0,1.01E-05,0,4.33E-05,3.54E-05,0,0.000386342,0.0328753,1.16E-08,0.0202385,0.0307096,0.000809942
135293,0,1.01E-05,0,4.33E-05,3.54E-05,0,0.000386342,0.0340454,1.16E-08,0.0156485,0.0322451,0.000809942
135304,0,1.01E-05,0,4.33E-05,3.54E-05,0,0.000386342,0.0351045,1.16E-08,0.0117351,0.0337806,0.000809942
135314,0,1.01E-05,0,4.33E-05,3.55E-05,0,0.000386342,0.0361834,1.16E-08,0.0087495,0.0353161,0.000809942
135324,0,1.01E-05,0,4.33E-05,3.55E-05,0,0.000386342,0.0373421,1.16E-08,0.00664688,0.0368515,0.000809942
135333,0,1.01E-05,0,4.33E-05,3.55E-05,0,0.000386342,0.0375296,1.16E-08,0.00192112,0.0368515,0.000809942
135344,0,1.01E-05,0,4.33E-05,3.56E-05,0,0.000386342,0.0372115,1.16E-08,-0.00322901,0.0368515,0.000809942
135354,0,1.01E-05,0,4.33E-05,3.56E-05,0,0.000386342,0.0367052,1.16E-08,-0.00765917,0.0368515,0.000809942
135364,0,1.01E-05,0,4.33E-05,3.56E-05,0,0.000386342,0.0361984,1.16E-08,-0.010943,0.0368515,0.000809942
135373,0,1.01E-05,0,4.33E-05,3.56E-05,0,0.000386342,0.0347168,1.16E-08,-0.0164051,0.0353161,0.000809942
135384,0,1.01E-05,0,4.33E-05,3.57E-05,0,0.000386342,0.0338297,1.16E-08,-0.0185129,0.0353161,0.000809942
135394,0,1.01E-05,0,4.33E-05,3.57E-05,0,0.000386342,0.0323252,1.16E-08,-0.021938,0.0337806,0.000809942
135404,0,1.01E-05,0,4.33E-05,3.57E-05,0,0.000386342,0.0305271,1.16E-08,-0.0252825,0.0322451,0.000809942
135413,0,1.01E-05,0,4.33E-05,3.57E-05,0,0.000386342,0.0297114,1.16E-08,-0.0245564,0.0322451,0.000809942
135424,0,1.01E-05,0,4.33E-05,3.58E-05,0,0.000386342,0.0284538,1.16E-08,-0.0253091,0.0307096,0.000809942
135434,0,1.01E-05,0,4.33E-05,3.58E-05,0,0.000386342,0.0258778,1.16E-08,-0.0298658,0.0276386,0.000809942
135444,0,1.01E-05,0,4.33E-05,3.58E-05,0,0.000386342,0.023662,1.16E-08,-0.0319162,0.0261032,0.000809942
135453,0,1.01E-05,0,4.33E-05,3.59E-05,0,0.000386342,0.0217556,1.16E-08,-0.032276,0.0245677,0.000809942
135463,0,1.01E-05,0,4.33E-05,3.59E-05,0,0.000386342,0.0200781,1.16E-08,-0.0316453,0.0230322,0.000809942
135474,0,1.01E-05,0,4.33E-05,3.59E-05,0,0.000386342,0.0185492,1.16E-08,-0.0305423,0.0214967,0.000809942
135484,0,1.01E-05,0,4.33E-05,3.59E-05,0,0.000386342,0.0171034,1.16E-08,-0.0293038,0.0199612,0.000809942
135494,0,1.01E-05,0,4.33E-05,3.60E-05,0,0.000386342,0.0146279,1.16E-08,-0.0314431,0.0168903,0.000809942
135503,0,1.01E-05,0,4.33E-05,3.60E-05,0,0.000386342,0.012635,1.16E-08,-0.0313038,0.0153548,0.000809942
135514,0,1.01E-05,0,4.33E-05,3.60E-05,0,0.000386342,0.0109706,1.16E-08,-0.0299782,0.0138193,0.000809942
135524,0,1.01E-05,0,4.33E-05,3.61E-05,0,0.000386342,0.00950099,1.16E-08,-0.0282102,0.0122838,0.000809942
135534,0,1.01E-05,0,4.33E-05,3.61E-05,0,0.000386342,0.00812609,1.16E-08,-0.0264407,0.0107484,0.000809942
135543,0,1.01E-05,0,4.33E-05,3.61E-05,0,0.000386342,0.00678028,1.16E-08,-0.0248841,0.00921288,0.000809942
135554,0,1.01E-05,0,4.33E-05,3.61E-05,0,0.000386342,0.00542646,1.16E-08,-0.0236062,0.0076774,0.000809942
135564,0,1.01E-05,0,4.33E-05,3.62E-05,0,0.000386342,0.00511381,1.16E-08,-0.0192635,0.0076774,0.000809942
135574,0,1.01E-05,0,4.33E-05,3.62E-05,0,0.000386342,0.00429735,1.16E-08,-0.0175384,0.00614192,0.000809942
135583,0,1.01E-05,0,4.33E-05,3.62E-05,0,0.000386342,0.00311884,1.16E-08,-0.0172905,0.00460644,0.000809942
135593,0,1.01E-05,0,4.33E-05,3.63E-05,0,0.000386342,0.00277801,1.16E-08,-0.0143746,0.00460644,0.000809942
135604,0,1.01E-05,0,4.33E-05,3.63E-05,0,0.000386342,0.00183959,1.16E-08,-0.0140127,0.00307096,0.000809942
135614,0,1.01E-05,0,4.33E-05,3.63E-05,0,0.000386342,0.00158127,1.16E-08,-0.0115262,0.00307096,0.000809942
135623,0,1.01E-05,0,4.33E-05,3.63E-05,0,0.000386342,0.00063398,1.16E-08,-0.0117805,0.00153548,0.000809942
135633,0,1.01E-05,0,4.33E-05,3.64E-05,0,0.000386342,0.000323994,1.16E-08,-0.00989023,0.00153548,0.000809942
135644,0,1.01E-05,0,4.33E-05,3.64E-05,0,0.000386342,0.000379307,1.16E-08,-0.00729816,0.00153548,0.000809942
135654,0,1.01E-05,0,4.33E-05,3.64E-05,0,0.000386342,-0.000463643,1.16E-08,-0.00815688,0,0.000809942
135664,0,1.01E-05,0,4.33E-05,3.64E-05,0,0.000386342,-0.000789721,1.16E-08,-0.00710723,0,0.000809942
135673,0,1.01E-05,0,4.33E-05,3.65E-05,0,0.000386342,-0.000806101,1.16E-08,-0.00531937,0,0.000809942
135684,0,1.01E-05,0,4.33E-05,3.65E-05,0,0.000386342,-0.000669105,1.16E-08,-0.00349443,0,0.000809942
135694,0,1.01E-05,0,4.33E-05,3.65E-05,0,0.000386342,0.00058351,1.16E-08,0.00134593,0.00153548,0.000809942
135704,0,1.01E-05,0,4.33E-05,3.66E-05,0,0.000386342,0.00135116,1.16E-08,0.00335048,0.00153548,0.000809942
135713,0,1.01E-05,0,4.33E-05,3.66E-05,0,0.000386342,0.00174522,1.16E-08,0.00361713,0.00153548,0.000809942
135724,0,1.01E-05,0,4.33E-05,3.66E-05,0,0.000386342,0.00188694,1.16E-08,0.00299167,0.00153548,0.000809942
135734,0,1.01E-05,0,4.33E-05,3.66E-05,0,0.000386342,0.00294638,1.16E-08,0.00537092,0.00307096,0.000809942
135744,0,1.01E-05,0,4.33E-05,3.67E-05,0,0.000386342,0.00345945,1.16E-08,0.00535171,0.00307096,0.000809942
135753,0,1.01E-05,0,4.33E-05,3.67E-05,0,0.000386342,0.00361488,1.16E-08,0.00417094,0.00307096,0.000809942
135763,0,1.01E-05,0,4.33E-05,3.67E-05,0,0.000386342,0.0046344,1.16E-08,0.00596385,0.00460644,0.000809942
135774,0,1.01E-05,0,4.33E-05,3.68E-05,0,0.000386342,0.00508869,1.16E-08,0.00544867,0.00460644,0.000809942
135784,0,1.01E-05,0,4.33E-05,3.68E-05,0,0.000386342,0.00518675,1.16E-08,0.003905,0.00460644,0.000809942
135793,0,1.01E-05,0,4.33E-05,3.68E-05,0,0.000386342,0.00615989,1.16E-08,0.00546492,0.00614192,0.000809942
135803,0,1.01E-05,0,4.33E-05,3.68E-05,0,0.000386342,0.00658149,1.16E-08,0.00482172,0.00614192,0.000809942
135814,0,1.01E-05,0,4.33E-05,3.69E-05,0,0.000386342,0.00665937,1.16E-08,0.00322407,0.00614192,0.000809942
135824,0,1.01E-05,0,4.33E-05,3.69E-05,0,0.000386342,0.0065563,1.16E-08,0.00145008,0.00614192,0.000809942
135834,0,1.01E-05,0,4.33E-05,3.69E-05,0,0.000386342,0.00744962,1.16E-08,0.00323501,0.0076774,0.000809942
135843,0,1.01E-05,0,4.33E-05,3.69E-05,0,0.000386342,0.00786467,1.16E-08,0.00299754,0.0076774,0.000809942
135854,0,1.01E-05,0,4.33E-05,3.70E-05,0,0.000386342,0.00797278,1.16E-08,0.00182043,0.0076774,0.000809942
135864,0,1.01E-05,0,4.33E-05,3.70E-05,0,0.000386342,0.00791236,1.16E-08,0.000398566,0.0076774,0.000809942
135874,0,1.01E-05,0,4.33E-05,3.70E-05,0,0.000386342,0.00778094,1.16E-08,-0.000886501,0.0076774,0.000809942
135883,0,1.01E-05,0,4.33E-05,3.71E-05,0,0.000386342,0.00763866,1.16E-08,-0.00187404,0.0076774,0.000809942
135894,0,1.01E-05,0,4.33E-05,3.71E-05,0,0.000386342,0.0075167,1.16E-08,-0.00253949,0.0076774,0.000809942
135904,0,1.01E-05,0,4.33E-05,3.71E-05,0,0.000386342,0.00742653,1.16E-08,-0.00292883,0.0076774,0.000809942
135914,0,1.01E-05,0,4.33E-05,3.71E-05,0,0.000386342,0.00736803,1.16E-08,-0.00311404,0.0076774,0.000809942
135923,0,1.01E-05,0,4.33E-05,3.72E-05,0,0.000386342,0.00733542,1.16E-08,-0.00316679,0.0076774,0.000809942
135933,0,1.01E-05,0,4.33E-05,3.72E-05,0,0.000386342,0.00732125,1.16E-08,-0.00314572,0.0076774,0.000809942
135944,0,1.01E-05,0,4.33E-05,3.72E-05,0,0.000386342,0.00731859,1.16E-08,-0.00309258,0.0076774,0.000809942
135954,0,1.01E-05,0,4.33E-05,3.73E-05,0,0.000386342,0.007322,1.16E-08,-0.00303342,0.0076774,0.000809942
135964,0,1.01E-05,0,4.33E-05,3.73E-05,0,0.000386342,0.00732774,1.16E-08,-0.00298197,0.0076774,0.000809942
135973,0,1.01E-05,0,4.33E-05,3.73E-05,0,0.000386342,0.00733358,1.16E-08,-0.00294352,0.0076774,0.000809942
135984,0,1.01E-05,0,4.33E-05,3.73E-05,0,0.000386342,0.00733842,1.16E-08,-0.0029183,0.0076774,0.000809942
135994,0,1.01E-05,0,4.33E-05,3.74E-05,0,0.000386342,0.00734191,1.16E-08,-0.00290403,0.0076774,0.000809942
136004,0,1.01E-05,0,4.33E-05,3.74E-05,0,0.000386342,0.00734411,1.16E-08,-0.00289766,0.0076774,0.000809942
136013,0,1.01E-05,0,4.33E-05,3.74E-05,0,0.000386342,0.00734529,1.16E-08,-0.00289626,0.0076774,0.000809942
136024,0,1.01E-05,0,4.33E-05,3.74E-05,0,0.000386342,0.00734576,1.16E-08,-0.00289754,0.0076774,0.000809942
136034,0,1.01E-05,0,4.33E-05,3.75E-05,0,0.000386342,0.00628005,1.16E-08,-0.00622544,0.00614192,0.000809942
136044,0,1.01E-05,0,4.33E-05,3.75E-05,0,0.000386342,0.0056897,1.16E-08,-0.00714067,0.00614192,0.000809942
136053,0,1.01E-05,0,4.33E-05,3.75E-05,0,0.000386342,0.00543641,1.16E-08,-0.0067194,0.00614192,0.000809942
136064,0,1.01E-05,0,4.33E-05,3.76E-05,0,0.000386342,0.00539239,1.16E-08,-0.00572471,0.00614192,0.000809942
136074,0,1.01E-05,0,4.33E-05,3.76E-05,0,0.000386342,0.00545793,1.16E-08,-0.00463035,0.00614192,0.000809942
136084,0,1.01E-05,0,4.33E-05,3.76E-05,0,0.000386342,0.0055649,1.16E-08,-0.00368436,0.00614192,0.000809942
136093,0,1.01E-05,0,4.33E-05,3.76E-05,0,0.000386342,0.00567276,1.16E-08,-0.00298055,0.00614192,0.000809942
136103,0,1.01E-05,0,4.33E-05,3.77E-05,0,0.000386342,0.00576166,1.16E-08,-0.00252093,0.00614192,0.000809942
136114,0,1.01E-05,0,4.33E-05,3.77E-05,0,0.000386342,0.00582536,1.16E-08,-0.00226257,0.00614192,0.000809942
136124,0,1.01E-05,0,4.33E-05,3.77E-05,0,0.000386342,0.00586537,1.16E-08,-0.00214843,0.00614192,0.000809942
136134,0,1.01E-05,0,4.33E-05,3.78E-05,0,0.000386342,0.00588667,1.16E-08,-0.00212486,0.00614192,0.000809942
136143,0,1.01E-05,0,4.33E-05,3.78E-05,0,0.000386342,0.00589506,1.16E-08,-0.00214953,0.00614192,0.000809942
136154,0,1.01E-05,0,4.33E-05,3.78E-05,0,0.000386342,0.00696143,1.16E-08,0.00113238,0.0076774,0.000809942
136164,0,1.01E-05,0,4.33E-05,3.78E-05,0,0.000386342,0.00754832,1.16E-08,0.00200013,0.0076774,0.000809942
136174,0,1.01E-05,0,4.33E-05,3.79E-05,0,0.000386342,0.00779678,1.16E-08,0.00153921,0.0076774,0.000809942
136183,0,1.01E-05,0,4.33E-05,3.79E-05,0,0.000386342,0.00783618,1.16E-08,0.0005158,0.0076774,0.000809942
136194,0,1.01E-05,0,4.33E-05,3.79E-05,0,0.000386342,0.00776694,1.16E-08,-0.000596808,0.0076774,0.000809942
136204,0,1.01E-05,0,4.33E-05,3.80E-05,0,0.000386342,0.00765739,1.16E-08,-0.00155267,0.0076774,0.000809942
136214,0,1.01E-05,0,4.33E-05,3.80E-05,0,0.000386342,0.00754795,1.16E-08,-0.00226052,0.0076774,0.000809942
136223,0,1.01E-05,0,4.33E-05,3.80E-05,0,0.000386342,0.00745825,1.16E-08,-0.00272062,0.0076774,0.000809942
136233,0,1.01E-05,0,4.33E-05,3.80E-05,0,0.000386342,0.00739427,1.16E-08,-0.00297764,0.0076774,0.000809942
136244,0,1.01E-05,0,4.33E-05,3.81E-05,0,0.000386342,0.00735428,1.16E-08,-0.0030898,0.0076774,0.000809942
136254,0,1.01E-05,0,4.33E-05,3.81E-05,0,0.000386342,0.00733314,1.16E-08,-0.00311143,0.0076774,0.000809942
136263,0,1.01E-05,0,4.33E-05,3.81E-05,0,0.000386342,0.00732495,1.16E-08,-0.0030852,0.0076774,0.000809942
136273,0,1.01E-05,0,4.33E-05,3.81E-05,0,0.000386342,0.00732453,1.16E-08,-0.00304043,0.0076774,0.000809942
136284,0,1.01E-05,0,4.33E-05,3.82E-05,0,0.000386342,0.00732796,1.16E-08,-0.00299472,0.0076774,0.000809942
136294,0,1.01E-05,0,4.33E-05,3.82E-05,0,0.000386342,0.00733264,1.16E-08,-0.00295676,0.0076774,0.000809942
136304,0,1.01E-05,0,4.33E-05,3.82E-05,0,0.000386342,0.00733708,1.16E-08,-0.00292939,0.0076774,0.000809942
136313,0,1.01E-05,0,4.33E-05,3.83E-05,0,0.000386342,0.00734062,1.16E-08,-0.0029121,0.0076774,0.000809942
136324,0,1.01E-05,0,4.33E-05,3.83E-05,0,0.000386342,0.00734307,1.16E-08,-0.0029028,0.0076774,0.000809942
136334,0,1.01E-05,0,4.33E-05,3.83E-05,0,0.000386342,0.00734456,1.16E-08,-0.00289906,0.0076774,0.000809942
136344,0,1.01E-05,0,4.33E-05,3.83E-05,0,0.000386342,0.00734531,1.16E-08,-0.00289869,0.0076774,0.000809942
136353,0,1.01E-05,0,4.33E-05,3.84E-05,0,0.000386342,0.00734557,1.16E-08,-0.00290003,0.0076774,0.000809942
136364,0,1.01E-05,0,4.33E-05,3.84E-05,0,0.000386342,0.00734555,1.16E-08,-0.00290195,0.0076774,0.000809942
136374,0,1.01E-05,0,4.33E-05,3.84E-05,0,0.000386342,0.00734539,1.16E-08,-0.00290381,0.0076774,0.000809942
136384,0,1.01E-05,0,4.33E-05,3.85E-05,0,0.000386342,0.00734519,1.16E-08,-0.00290531,0.0076774,0.000809942
136393,0,1.01E-05,0,4.33E-05,3.85E-05,0,0.000386342,0.00734501,1.16E-08,-0.00290636,0.0076774,0.000809942
136403,0,1.01E-05,0,4.33E-05,3.85E-05,0,0.000386342,0.00734487,1.16E-08,-0.00290701,0.0076774,0.000809942
136414,0,1.01E-05,0,4.33E-05,3.85E-05,0,0.000386342,0.00734478,1.16E-08,-0.00290734,0.0076774,0.000809942
136424,0,1.01E-05,0,4.33E-05,3.86E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290746,0.0076774,0.000809942
136433,0,1.01E-05,0,4.33E-05,3.86E-05,0,0.000386342,0.0073447,1.16E-08,-0.00290746,0.0076774,0.000809942
136443,0,1.01E-05,0,4.33E-05,3.86E-05,0,0.000386342,0.00734469,1.16E-08,-0.0029074,0.0076774,0.000809942
136454,0,1.01E-05,0,4.33E-05,3.86E-05,0,0.000386342,0.00734469,1.16E-08,-0.00290731,0.0076774,0.000809942
136464,0,1.01E-05,0,4.33E-05,3.87E-05,0,0.000386342,0.0073447,1.16E-08,-0.00290724,0.0076774,0.000809942
136474,0,1.01E-05,0,4.33E-05,3.87E-05,0,0.000386342,0.00734471,1.16E-08,-0.00290718,0.0076774,0.000809942
136483,0,1.01E-05,0,4.33E-05,3.87E-05,0,0.000386342,0.00734471,1.16E-08,-0.00290714,0.0076774,0.000809942
136494,0,1.01E-05,0,4.33E-05,3.88E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136504,0,1.01E-05,0,4.33E-05,3.88E-05,0,0.000386342,0.00734472,1.16E-08,-0.0029071,0.0076774,0.000809942
136514,0,1.01E-05,0,4.33E-05,3.88E-05,0,0.000386342,0.00734472,1.16E-08,-0.0029071,0.0076774,0.000809942
136523,0,1.01E-05,0,4.33E-05,3.88E-05,0,0.000386342,0.00734473,1.16E-08,-0.0029071,0.0076774,0.000809942
136534,0,1.01E-05,0,4.33E-05,3.89E-05,0,0.000386342,0.00734473,1.16E-08,-0.0029071,0.0076774,0.000809942
136544,0,1.01E-05,0,4.33E-05,3.89E-05,0,0.000386342,0.00734473,1.16E-08,-0.00290711,0.0076774,0.000809942
136554,0,1.01E-05,0,4.33E-05,3.89E-05,0,0.000386342,0.00734473,1.16E-08,-0.00290711,0.0076774,0.000809942
136563,0,1.01E-05,0,4.33E-05,3.90E-05,0,0.000386342,0.00734473,1.16E-08,-0.00290711,0.0076774,0.000809942
136573,0,1.01E-05,0,4.33E-05,3.90E-05,0,0.000386342,0.00734473,1.16E-08,-0.00290711,0.0076774,0.000809942
136584,0,1.01E-05,0,4.33E-05,3.90E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136594,0,1.01E-05,0,4.33E-05,3.90E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136604,0,1.01E-05,0,4.33E-05,3.91E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136614,0,1.01E-05,0,4.33E-05,3.91E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136624,0,1.01E-05,0,4.33E-05,3.91E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136634,0,1.01E-05,0,4.33E-05,3.91E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136644,0,1.01E-05,0,4.33E-05,3.92E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136653,0,1.01E-05,0,4.33E-05,3.92E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
136664,0,1.01E-05,0,4.33E-05,3.92E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136674,0,1.01E-05,0,4.33E-05,3.93E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136684,0,1.01E-05,0,4.33E-05,3.93E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136693,0,1.01E-05,0,4.33E-05,3.93E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
136704,0,1.01E-05,0,4.33E-05,3.93E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136714,0,1.01E-05,0,4.33E-05,3.94E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136724,0,1.01E-05,0,4.33E-05,3.94E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136733,0,1.01E-05,0,4.33E-05,3.94E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
136743,0,1.01E-05,0,4.33E-05,3.95E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136754,0,1.01E-05,0,4.33E-05,3.95E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136764,0,1.01E-05,0,4.33E-05,3.95E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136774,0,1.01E-05,0,4.33E-05,3.95E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
136783,0,1.01E-05,0,4.33E-05,3.96E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136794,0,1.01E-05,0,4.33E-05,3.96E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136804,0,1.01E-05,0,4.33E-05,3.96E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136814,0,1.01E-05,0,4.33E-05,3.97E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
136823,0,1.01E-05,0,4.33E-05,3.97E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136834,0,1.01E-05,0,4.33E-05,3.97E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136844,0,1.01E-05,0,4.33E-05,3.97E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136854,0,1.01E-05,0,4.33E-05,3.98E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
136863,0,1.01E-05,0,4.33E-05,3.98E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136873,0,1.01E-05,0,4.33E-05,3.98E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136884,0,1.01E-05,0,4.33E-05,3.98E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136894,0,1.01E-05,0,4.33E-05,3.99E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
136903,0,1.01E-05,0,4.33E-05,3.99E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136913,0,1.01E-05,0,4.33E-05,3.99E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136924,0,1.01E-05,0,4.33E-05,4.00E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136934,0,1.01E-05,0,4.33E-05,4.00E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
136944,0,1.01E-05,0,4.33E-05,4.00E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136953,0,1.01E-05,0,4.33E-05,4.00E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136964,0,1.01E-05,0,4.33E-05,4.01E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136974,0,1.01E-05,0,4.33E-05,4.01E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
136984,0,1.01E-05,0,4.33E-05,4.01E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
136993,0,1.01E-05,0,4.33E-05,4.02E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137004,0,1.01E-05,0,4.33E-05,4.02E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137014,0,1.01E-05,0,4.33E-05,4.02E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137024,0,1.01E-05,0,4.33E-05,4.02E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137033,0,1.01E-05,0,4.33E-05,4.03E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137043,0,1.01E-05,0,4.33E-05,4.03E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137054,0,1.01E-05,0,4.33E-05,4.03E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290711,0.0076774,0.000809942
137064,0,1.01E-05,0,4.33E-05,4.03E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137073,0,1.01E-05,0,4.33E-05,4.04E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
137083,0,1.01E-05,0,4.33E-05,4.04E-05,0,0.000386342,0.00734472,1.16E-08,-0.00290712,0.0076774,0.000809942
