QGPIORecord, QRC v6.1.0, 24-11-2021 @ 17:40:08, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, ValueIn10, ValueIn11
8400, 0.988, 0.988, 0.0315562, 0.0315562, 1.39899, 1.39899, 8.2674, 0, 0.05, 0, 0, 0
8411, 0.988, 0.988, 0.0455811, 0.0490874, 1.4025, 1.75312, 4.96481, 0, 0.06, 0, 0, 0
8421, 0.988, 0.988, 0.0631124, 0.0631124, 1.74961, 1.39899, 4.96481, 0, 0.07, 0, 0, 0
8430, 0.988, 0.988, 0.0806436, 0.0806436, 1.75312, 1.75312, 8.2674, 0, 0.08, 0, 0, 0
8440, 0.988, 0.988, 0.0946685, 0.0981748, 1.74961, 1.74961, 3.54942, 0, 0.09, 0, 0, 0
8451, 0.988, 0.988, 0.1122, 0.115706, 1.4025, 1.75312, 3.54942, 0, 0.1, 0, 0, 0
8461, 0.988, 0.988, 0.129731, 0.129731, 1.74961, 1.39899, 0.718628, 0, 0.11, 0, 0, 0
8470, 0.988, 0.988, 0.147262, 0.147262, 1.75312, 1.75312, 4.96481, 0, 0.12, 0, 0, 0
8480, 0.988, 0.988, 0.164793, 0.164793, 1.75312, 1.75312, 4.96481, 0, 0.13, 0, 0, 0
8491, 0.988, 0.988, 0.182325, 0.182325, 1.75312, 1.75312, 4.96481, 0, 0.14, 0, 0, 0
8501, 0.988, 0.988, 0.199856, 0.199856, 1.74961, 1.74961, 4.96481, 0, 0.15, 0, 0, 0
8510, 0.988, 0.988, 0.213881, 0.213881, 1.4025, 1.39899, 1.66222, 0, 0.16, 0, 0, 0
8520, 0.988, 0.988, 0.231412, 0.231412, 1.75312, 1.75312, 1.66222, 0, 0.17, 0, 0, 0
8530, 0.988, 0.988, 0.248943, 0.248943, 1.75312, 1.75312, 0.53794, 0, 0.18, 0, 0, 0
8541, 0.988, 0.988, 0.266474, 0.262968, 1.74961, 1.39899, 3.54942, 0, 0.19, 0, 0, 0
8551, 0.988, 0.988, 0.284006, 0.280499, 1.75312, 1.75312, 3.54942, 0, 0.2, 0, 0, 0
8560, 0.988, 0.988, 0.301537, 0.298031, 1.75312, 1.75312, 6.20328, 0, 0.21, 0, 0, 0
8570, 0.988, 0.988, 0.315562, 0.315562, 1.4025, 1.75312, 8.2674, 0, 0.22, 0, 0, 0
8581, 0.988, 0.988, 0.333093, 0.333093, 1.74961, 1.74961, 8.2674, 0, 0.23, 0, 0, 0
8591, 0.988, 0.988, 0.350624, 0.350624, 1.74961, 1.74961, 6.20328, 0, 0.24, 0, 0, 0
8600, 0.988, 0.988, 0.368155, 0.364649, 1.75312, 1.4025, 8.2674, 0, 0.25, 0, 0, 0
8610, 0.988, 0.988, 0.385687, 0.38218, 1.75312, 1.75312, 8.2674, 0, 0.26, 0, 0, 0
8621, 0.988, 0.988, 0.403218, 0.399712, 1.74961, 1.74961, 1.66222, 0, 0.27, 0, 0, 0
8631, 0.988, 0.988, 0.417243, 0.417243, 1.39899, 1.74961, 1.66222, 0, 0.28, 0, 0, 0
8640, 0.988, 0.988, 0.434774, 0.434774, 1.75312, 1.75312, 8.2674, 0, 0.29, 0, 0, 0
8650, 0.988, 0.988, 0.452305, 0.452305, 1.75312, 1.75312, 8.2674, 0, 0.3, 0, 0, 0
8660, 0.988, 0.988, 0.469836, 0.46633, 1.75312, 1.74961, 0.784975, 0, 0.31, 0, 0, 0
8671, 0.988, 0.988, 0.487368, 0.483861, 1.74961, 1.4025, 8.2674, 0, 0.32, 0, 0, 0
8681, 0.988, 0.988, 0.504899, 0.501393, 1.75312, 1.74961, 3.54942, 0, 0.33, 0, 0, 0
8690, 0.988, 0.988, 0.518924, 0.518924, 1.4025, 1.75312, 3.54942, 0, 0.34, 0, 0, 0
8700, 0.988, 0.988, 0.539961, 0.536455, 2.10024, 1.74961, 8.2674, 0, 0.35, 0, 0, 0
8711, 0.988, 0.988, 0.553986, 0.553986, 1.4025, 1.75312, 8.2674, 0, 0.36, 0, 0, 0
8721, 0.988, 0.988, 0.571517, 0.568011, 1.74961, 1.39899, 2.76309, 0, 0.37, 0, 0, 0
8730, 0.988, 0.988, 0.589049, 0.585542, 1.75312, 1.75312, 0.809944, 0, 0.38, 0, 0, 0
8740, 0.988, 0.988, 0.60658, 0.603074, 1.74961, 1.74961, 0.809944, 0, 0.39, 0, 0, 0
