QGPIORecord, QRC v6.1.0, 30-11-2021 @ 01:15:34, Windows 10 Version 1903, 10.0.18362, x86_64,,,,,,,
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
23131,6,6,36.5806,36.4299,12.9661,12.2754,0.127219,0,2.94,0,0,0
23140,6,6,36.7068,36.5526,12.2648,12.6049,0.127219,0,2.95,0,0,0
23150,6,6,36.8331,36.6788,12.9766,12.626,0.127219,0,2.96,0,0,0
23160,6,6,36.9593,36.805,12.2859,12.6225,0.127219,0,2.97,0,0,0
23171,6,6,37.0855,36.9312,12.9626,12.2894,0.127219,0,2.98,0,0,0
23180,6,6,37.2117,37.0575,12.2789,12.6155,0.127219,0,2.99,0,0,0
23190,6,6,37.338,37.1802,12.626,12.626,0.127219,0,3,0,0,0
23200,0,0,37.4642,37.3064,12.6049,12.6049,0.127768,0,3.01,0,0,0
23211,0,0,37.5904,37.4326,12.661,12.3209,0.127219,0,3.02,0,0,0
23221,0,0,37.6711,37.5133,8.41498,8.41147,0.115004,0,3.03,0,0,0
23230,0,0,37.7061,37.5448,3.15912,3.15562,0.127219,0,3.04,0,0,0
23240,0,0,37.7201,37.5589,1.4025,1.05187,0.127219,0,3.05,0,0,0
23250,0,0,37.7237,37.5624,0.347118,0.347118,0.127219,0,3.06,0,0,0
23260,0,0,37.7237,37.5624,0,0,0.127219,0,3.07,0,0,0
23270,0,0,37.7237,37.5624,0,0,0.127219,0,3.08,0,0,0
23280,0,0,37.7237,37.5624,0,0,0.127219,0,3.09,0,0,0
23290,0,0,37.7237,37.5624,0,0,0.127219,0,3.1,0,0,0
23301,0,0,37.7237,37.5624,0,0,0.127219,0,3.11,0,0,0
23310,0,0,37.7237,37.5624,0,0,0.127219,0,3.12,0,0,0
23320,0,0,37.7237,37.5624,0,0,0.127219,0,3.13,0,0,0
23330,0,0,37.7237,37.5624,0,0,0.127768,0,3.14,0,0,0
23341,0,0,37.7237,37.5624,0,0,0.127219,0,3.15,0,0,0
23350,0,0,37.7237,37.5624,0,0,0.115443,0,3.16,0,0,0
23360,0,0,37.7237,37.5624,0,0,0.115004,0,3.17,0,0,0
23370,0,0,37.7237,37.5624,0,0,0.127219,0,3.18,0,0,0
23380,0,0,37.7237,37.5624,0,0,0.127219,0,3.19,0,0,0
23390,0,0,37.7237,37.5624,0,0,0.127219,0,3.2,0,0,0
23400,0,0,37.7237,37.5624,0,0,0.127219,0,3.21,0,0,0
23410,0,0,37.7237,37.5624,0,0,0.127219,0,3.22,0,0,0
23420,0,0,37.7237,37.5624,0,0,0.127219,0,3.23,0,0,0
23430,0,0,37.7237,37.5624,0,0,0.127219,0,3.24,0,0,0
23440,0,0,37.7237,37.5624,0,0,0.127219,0,3.25,0,0,0
23450,0,0,37.7237,37.5624,0,0,0.127219,0,3.26,0,0,0
23460,0,0,37.7237,37.5624,0,0,0.127219,0,3.27,0,0,0
23471,0,0,37.7237,37.5624,0,0,0.127219,0,3.28,0,0,0
23480,0,0,37.7237,37.5624,0,0,0.127219,0,3.29,0,0,0
23490,0,0,37.7237,37.5624,0,0,0.127768,0,3.3,0,0,0
23500,0,0,37.7237,37.5624,0,0,0.127219,0,3.31,0,0,0
23511,0,0,37.7237,37.5624,0,0,0.115004,0,3.32,0,0,0
23520,0,0,37.7237,37.5624,0,0,0.127219,0,3.33,0,0,0
23530,0,0,37.7237,37.5624,0,0,0.127219,0,3.34,0,0,0
23540,0,0,37.7237,37.5624,0,0,0.127219,0,3.35,0,0,0
23550,0,0,37.7237,37.5624,0,0,0.127219,0,3.36,0,0,0
23560,0,0,37.7237,37.5624,0,0,0.127219,0,3.37,0,0,0
23570,0,0,37.7237,37.5624,0,0,0.127219,0,3.38,0,0,0
23580,0,0,37.7237,37.5624,0,0,0.127219,0,3.39,0,0,0
23590,0,0,37.7237,37.5624,0,0,0.127219,0,3.4,0,0,0
23600,0,0,37.7237,37.5624,0,0,0.127219,0,3.41,0,0,0
23610,0,0,37.7237,37.5624,0,0,0.127219,0,3.42,0,0,0
23620,0,0,37.7237,37.5624,0,0,0.127219,0,3.43,0,0,0
23630,0,0,37.7237,37.5624,0,0,0.127219,0,3.44,0,0,0
23641,0,0,37.7237,37.5624,0,0,0.127768,0,3.45,0,0,0
23650,0,0,37.7237,37.5624,0,0,0.122005,0,3.46,0,0,0
23660,0,0,37.7237,37.5624,0,0,0.127219,0,3.47,0,0,0
23670,0,0,37.7237,37.5624,0,0,0.127219,0,3.48,0,0,0
23681,0,0,37.7237,37.5624,0,0,0.127219,0,3.49,0,0,0
23690,0,0,37.7237,37.5624,0,0,0.127219,0,3.5,0,0,0
23700,0,0,37.7237,37.5624,0,0,0.127219,0,3.51,0,0,0
23710,0,0,37.7237,37.5624,0,0,0.127219,0,3.52,0,0,0
23720,0,0,37.7237,37.5624,0,0,0.127219,0,3.53,0,0,0
23730,0,0,37.7237,37.5624,0,0,0.127219,0,3.54,0,0,0
23740,0,0,37.7237,37.5624,0,0,0.126676,0,3.55,0,0,0
23750,0,0,37.7237,37.5624,0,0,0.127219,0,3.56,0,0,0
23760,0,0,37.7237,37.5624,0,0,0.127219,0,3.57,0,0,0
23771,0,0,37.7237,37.5624,0,0,0.127219,0,3.58,0,0,0
23780,0,0,37.7237,37.5624,0,0,0.127768,0,3.59,0,0,0
23790,0,0,37.7237,37.5624,0,0,0.127219,0,3.6,0,0,0
23800,0,0,37.7237,37.5624,0,0,0.129445,0,3.61,0,0,0
23811,0,0,37.7237,37.5624,0,0,0.115004,0,3.62,0,0,0
23820,0,0,37.7237,37.5624,0,0,0.127219,0,3.63,0,0,0
23830,0,0,37.7237,37.5624,0,0,0.127768,0,3.64,0,0,0
23840,0,0,37.7237,37.5624,0,0,0.127219,0,3.65,0,0,0
23851,0,0,37.7237,37.5624,0,0,0.127219,0,3.66,0,0,0
23860,0,0,37.7237,37.5624,0,0,0.127219,0,3.67,0,0,0
23870,0,0,37.7237,37.5624,0,0,0.127219,0,3.68,0,0,0
23880,0,0,37.7237,37.5624,0,0,0.127219,0,3.69,0,0,0
23890,0,0,37.7237,37.5624,0,0,0.127219,0,3.7,0,0,0
23900,0,0,37.7237,37.5624,0,0,0.127219,0,3.71,0,0,0
23910,0,0,37.7237,37.5624,0,0,0.127219,0,3.72,0,0,0
23920,0,0,37.7237,37.5624,0,0,0.127219,0,3.73,0,0,0
23930,0,0,37.7237,37.5624,0,0,0.127768,0,3.74,0,0,0
23941,0,0,37.7237,37.5624,0,0,0.127768,0,3.75,0,0,0
23950,0,0,37.7237,37.5624,0,0,0.127219,0,3.76,0,0,0
23960,0,0,37.7237,37.5624,0,0,0.115004,0,3.77,0,0,0
23970,0,0,37.7237,37.5624,0,0,0.127219,0,3.78,0,0,0
23981,0,0,37.7237,37.5624,0,0,0.127219,0,3.79,0,0,0
23990,0,0,37.7237,37.5624,0,0,0.127219,0,3.8,0,0,0
24000,0,0,37.7237,37.5624,0,0,0.127219,0,3.81,0,0,0
24010,0,0,37.7237,37.5624,0,0,0.127219,0,3.82,0,0,0
24020,0,0,37.7237,37.5624,0,0,0.127219,0,3.83,0,0,0
24030,0,0,37.7237,37.5624,0,0,0.127219,0,3.84,0,0,0
24040,0,0,37.7237,37.5624,0,0,0.127219,0,3.85,0,0,0
24050,0,0,37.7237,37.5624,0,0,0.127219,0,3.86,0,0,0
24060,0,0,37.7237,37.5624,0,0,0.127219,0,3.87,0,0,0
24070,0,0,37.7237,37.5624,0,0,0.127768,0,3.88,0,0,0
24080,0,0,37.7237,37.5624,0,0,0.127219,0,3.89,0,0,0
24090,0,0,37.7237,37.5624,0,0,0.127768,0,3.9,0,0,0
24100,0,0,37.7237,37.5624,0,0,0.128881,0,3.91,0,0,0
24111,0,0,37.7237,37.5624,0,0,0.127219,0,3.92,0,0,0
24120,0,0,37.7237,37.5624,0,0,0.115004,0,3.93,0,0,0
24130,0,0,37.7237,37.5624,0,0,0.127219,0,3.94,0,0,0
24140,0,0,37.7237,37.5624,0,0,0.127219,0,3.95,0,0,0
24151,0,0,37.7237,37.5624,0,0,0.127219,0,3.96,0,0,0
24160,0,0,37.7237,37.5624,0,0,0.127219,0,3.97,0,0,0
24170,0,0,37.7237,37.5624,0,0,0.127219,0,3.98,0,0,0
24180,0,0,37.7237,37.5624,0,0,0.127219,0,3.99,0,0,0
24190,0,0,37.7237,37.5624,0,0,0.127219,0,4,0,0,0
24200,0,0,37.7237,37.5624,0,0,0.127219,0,4.01,0,0,0
24210,0,0,37.7237,37.5624,0,0,0.127219,0,4.02,0,0,0
24220,0,0,37.7237,37.5624,0,0,0.127219,0,4.03,0,0,0
24230,0,0,37.7237,37.5624,0,0,0.127768,0,4.04,0,0,0
24240,0,0,37.7237,37.5624,0,0,0.127219,0,4.05,0,0,0
24250,0,0,37.7237,37.5624,0,0,0.127768,0,4.06,0,0,0
24260,0,0,37.7237,37.5624,0,0,0.127219,0,4.07,0,0,0
24270,0,0,37.7237,37.5624,0,0,0.127219,0,4.08,0,0,0
24281,0,0,37.7237,37.5624,0,0,0.127219,0,4.09,0,0,0
24290,0,0,37.7237,37.5624,0,0,0.127219,0,4.1,0,0,0
24300,0,0,37.7237,37.5624,0,0,0.127219,0,4.11,0,0,0
24310,0,0,37.7237,37.5624,0,0,0.127219,0,4.12,0,0,0
24321,0,0,37.7237,37.5624,0,0,0.127219,0,4.13,0,0,0
24330,0,0,37.7237,37.5624,0,0,0.127219,0,4.14,0,0,0
24340,0,0,37.7237,37.5624,0,0,0.127219,0,4.15,0,0,0
24350,0,0,37.7237,37.5624,0,0,0.127219,0,4.16,0,0,0
24360,0,0,37.7237,37.5624,0,0,0.127219,0,4.17,0,0,0
24370,0,0,37.7237,37.5624,0,0,0.127219,0,4.18,0,0,0
24380,0,0,37.7237,37.5624,0,0,0.127768,0,4.19,0,0,0
24390,0,0,37.7237,37.5624,0,0,0.127768,0,4.2,0,0,0
24400,0,0,37.7237,37.5624,0,0,0.127219,0,4.21,0,0,0
24411,0,0,37.7237,37.5624,0,0,0.115443,0,4.22,0,0,0
24420,0,0,37.7237,37.5624,0,0,0.127219,0,4.23,0,0,0
24430,0,0,37.7237,37.5624,0,0,0.127219,0,4.24,0,0,0
24440,0,0,37.7237,37.5624,0,0,0.127219,0,4.25,0,0,0
24451,0,0,37.7237,37.5624,0,0,0.127219,0,4.26,0,0,0
24460,0,0,37.7237,37.5624,0,0,0.127219,0,4.27,0,0,0
24470,0,0,37.7237,37.5624,0,0,0.127219,0,4.28,0,0,0
24480,0,0,37.7237,37.5624,0,0,0.127219,0,4.29,0,0,0
24491,0,0,37.7237,37.5624,0,0,0.127219,0,4.3,0,0,0
24500,0,0,37.7237,37.5624,0,0,0.127219,0,4.31,0,0,0
24510,0,0,37.7237,37.5624,0,0,0.127219,0,4.32,0,0,0
24520,0,0,37.7237,37.5624,0,0,0.127219,0,4.33,0,0,0
24530,0,0,37.7237,37.5624,0,0,0.127219,0,4.34,0,0,0
24540,0,0,37.7237,37.5624,0,0,0.127768,0,4.35,0,0,0
24550,0,0,37.7237,37.5624,0,0,0.127219,0,4.36,0,0,0
24560,0,0,37.7237,37.5624,0,0,0.127219,0,4.37,0,0,0
24570,0,0,37.7237,37.5624,0,0,0.115004,0,4.38,0,0,0
24581,0,0,37.7237,37.5624,0,0,0.127219,0,4.39,0,0,0
24590,0,0,37.7237,37.5624,0,0,0.127219,0,4.4,0,0,0
24600,0,0,37.7237,37.5624,0,0,0.127219,0,4.41,0,0,0
24610,0,0,37.7237,37.5624,0,0,0.127219,0,4.42,0,0,0
24621,0,0,37.7237,37.5624,0,0,0.127219,0,4.43,0,0,0
24630,0,0,37.7237,37.5624,0,0,0.127219,0,4.44,0,0,0
24640,0,0,37.7237,37.5624,0,0,0.127219,0,4.45,0,0,0
24650,0,0,37.7237,37.5624,0,0,0.127219,0,4.46,0,0,0
24660,0,0,37.7237,37.5624,0,0,0.127219,0,4.47,0,0,0
24670,0,0,37.7237,37.5624,0,0,0.127219,0,4.48,0,0,0
24680,0,0,37.7237,37.5624,0,0,0.127219,0,4.49,0,0,0
24690,0,0,37.7237,37.5624,0,0,0.127219,0,4.5,0,0,0
24700,0,0,37.7237,37.5624,0,0,0.127768,0,4.51,0,0,0
24710,0,0,37.7237,37.5624,0,0,0.127219,0,4.52,0,0,0
24720,0,0,37.7237,37.5624,0,0,0.127219,0,4.53,0,0,0
24730,0,0,37.7237,37.5624,0,0,0.127219,0,4.54,0,0,0
24740,0,0,37.7237,37.5624,0,0,0.127219,0,4.55,0,0,0
24751,0,0,37.7237,37.5624,0,0,0.127219,0,4.56,0,0,0
24760,0,0,37.7237,37.5624,0,0,0.127219,0,4.57,0,0,0
24770,0,0,37.7237,37.5624,0,0,0.127219,0,4.58,0,0,0
24780,0,0,37.7237,37.5624,0,0,0.127219,0,4.59,0,0,0
24791,0,0,37.7237,37.5624,0,0,0.127219,0,4.6,0,0,0
24800,0,0,37.7237,37.5624,0,0,0.127219,0,4.61,0,0,0
24810,0,0,37.7237,37.5624,0,0,0.127219,0,4.62,0,0,0
24820,0,0,37.7237,37.5624,0,0,0.127219,0,4.63,0,0,0
24830,0,0,37.7237,37.5624,0,0,0.127219,0,4.64,0,0,0
24840,0,0,37.7237,37.5624,0,0,0.127219,0,4.65,0,0,0
24850,0,0,37.7237,37.5624,0,0,0.127219,0,4.66,0,0,0
24860,0,0,37.7237,37.5624,0,0,0.115443,0,4.67,0,0,0
24870,0,0,37.7237,37.5624,0,0,0.127219,0,4.68,0,0,0
24880,0,0,37.7237,37.5624,0,0,0.127219,0,4.69,0,0,0
24890,0,0,37.7237,37.5624,0,0,0.127219,0,4.7,0,0,0
24900,0,0,37.7237,37.5624,0,0,0.127219,0,4.71,0,0,0
24910,0,0,37.7237,37.5624,0,0,0.127219,0,4.72,0,0,0
24921,0,0,37.7237,37.5624,0,0,0.127219,0,4.73,0,0,0
24930,0,0,37.7237,37.5624,0,0,0.127219,0,4.74,0,0,0
24940,0,0,37.7237,37.5624,0,0,0.127219,0,4.75,0,0,0
24950,0,0,37.7237,37.5624,0,0,0.127219,0,4.76,0,0,0
24961,0,0,37.7237,37.5624,0,0,0.127219,0,4.77,0,0,0
24970,0,0,37.7237,37.5624,0,0,0.127219,0,4.78,0,0,0
24980,0,0,37.7237,37.5624,0,0,0.127219,0,4.79,0,0,0
24990,0,0,37.7237,37.5624,0,0,0.127768,0,4.8,0,0,0
25000,0,0,37.7237,37.5624,0,0,0.127219,0,4.81,0,0,0
25010,0,0,37.7237,37.5624,0,0,0.127219,0,4.82,0,0,0
25020,0,0,37.7237,37.5624,0,0,0.114569,0,4.83,0,0,0
25030,0,0,37.7237,37.5624,0,0,0.127219,0,4.84,0,0,0
25040,0,0,37.7237,37.5624,0,0,0.127219,0,4.85,0,0,0
25051,0,0,37.7237,37.5624,0,0,0.127219,0,4.86,0,0,0
25060,0,0,37.7237,37.5624,0,0,0.127219,0,4.87,0,0,0
25070,0,0,37.7237,37.5624,0,0,0.127219,0,4.88,0,0,0
25080,0,0,37.7237,37.5624,0,0,0.127219,0,4.89,0,0,0
25091,0,0,37.7237,37.5624,0,0,0.127219,0,4.9,0,0,0
25100,0,0,37.7237,37.5624,0,0,0.127219,0,4.91,0,0,0
25110,0,0,37.7237,37.5624,0,0,0.127219,0,4.92,0,0,0
25120,0,0,37.7237,37.5624,0,0,0.127219,0,4.93,0,0,0
25131,0,0,37.7237,37.5624,0,0,0.127219,0,4.94,0,0,0
25140,0,0,37.7237,37.5624,0,0,0.127219,0,4.95,0,0,0
25150,0,0,37.7237,37.5624,0,0,0.127768,0,4.96,0,0,0
25160,0,0,37.7237,37.5624,0,0,0.127219,0,4.97,0,0,0
25170,0,0,37.7237,37.5624,0,0,0.115004,0,4.98,0,0,0
25180,0,0,37.7237,37.5624,0,0,0.127219,0,4.99,0,0,0
25190,0,0,37.7237,37.5624,0,0,0.127219,0,5,0,0,0
25200,0,0,37.7237,37.5624,0,0,0.127219,0,5.01,0,0,0
25210,0,0,37.7237,37.5624,0,0,0.127219,0,5.02,0,0,0
25221,0,0,37.7237,37.5624,0,0,0.127219,0,5.03,0,0,0
25230,0,0,37.7237,37.5624,0,0,0.127219,0,5.04,0,0,0
25240,0,0,37.7237,37.5624,0,0,0.127219,0,5.05,0,0,0
25250,0,0,37.7237,37.5624,0,0,0.127219,0,5.06,0,0,0
25261,0,0,37.7237,37.5624,0,0,0.127219,0,5.07,0,0,0
25270,0,0,37.7237,37.5624,0,0,0.127219,0,5.08,0,0,0
25280,0,0,37.7237,37.5624,0,0,0.127768,0,5.09,0,0,0
25290,0,0,37.7237,37.5624,0,0,0.127219,0,5.1,0,0,0
25300,0,0,37.7237,37.5624,0,0,0.127219,0,5.11,0,0,0
25310,0,0,37.7237,37.5624,0,0,0.128322,0,5.12,0,0,0
25320,0,0,37.7237,37.5624,0,0,0.127219,0,5.13,0,0,0
25330,0,0,37.7237,37.5624,0,0,0.127219,0,5.14,0,0,0
25340,0,0,37.7237,37.5624,0,0,0.127768,0,5.15,0,0,0
25350,0,0,37.7237,37.5624,0,0,0.127219,0,5.16,0,0,0
25360,0,0,37.7237,37.5624,0,0,0.127219,0,5.17,0,0,0
25370,0,0,37.7237,37.5624,0,0,0.127219,0,5.18,0,0,0
25380,0,0,37.7237,37.5624,0,0,0.127219,0,5.19,0,0,0
25391,0,0,37.7237,37.5624,0,0,0.127219,0,5.2,0,0,0
25400,0,0,37.7237,37.5624,0,0,0.127219,0,5.21,0,0,0
25410,0,0,37.7237,37.5624,0,0,0.127219,0,5.22,0,0,0
25420,0,0,37.7237,37.5624,0,0,0.127219,0,5.23,0,0,0
25431,0,0,37.7237,37.5624,0,0,0.127219,0,5.24,0,0,0
25440,0,0,37.7237,37.5624,0,0,0.127768,0,5.25,0,0,0
25450,0,0,37.7237,37.5624,0,0,0.127219,0,5.26,0,0,0
25460,0,0,37.7237,37.5624,0,0,0.127768,0,5.27,0,0,0
25470,0,0,37.7237,37.5624,0,0,0.115004,0,5.28,0,0,0
25480,0,0,37.7237,37.5624,0,0,0.127219,0,5.29,0,0,0
25490,0,0,37.7237,37.5624,0,0,0.128322,0,5.3,0,0,0
25500,0,0,37.7237,37.5624,0,0,0.127219,0,5.31,0,0,0
25510,0,0,37.7237,37.5624,0,0,0.127219,0,5.32,0,0,0
25520,0,0,37.7237,37.5624,0,0,0.127219,0,5.33,0,0,0
25530,0,0,37.7237,37.5624,0,0,0.127219,0,5.34,0,0,0
25540,0,0,37.7237,37.5624,0,0,0.127219,0,5.35,0,0,0
25550,0,0,37.7237,37.5624,0,0,0.127219,0,5.36,0,0,0
25561,0,0,37.7237,37.5624,0,0,0.127219,0,5.37,0,0,0
25570,0,0,37.7237,37.5624,0,0,0.127219,0,5.38,0,0,0
25580,0,0,37.7237,37.5624,0,0,0.127219,0,5.39,0,0,0
25590,0,0,37.7237,37.5624,0,0,0.127219,0,5.4,0,0,0
25601,0,0,37.7237,37.5624,0,0,0.127768,0,5.41,0,0,0
25610,0,0,37.7237,37.5624,0,0,0.127219,0,5.42,0,0,0
25620,0,0,37.7237,37.5624,0,0,0.115004,0,5.43,0,0,0
25630,0,0,37.7237,37.5624,0,0,0.114137,0,5.44,0,0,0
25640,0,0,37.7237,37.5624,0,0,0.127219,0,5.45,0,0,0
25650,0,0,37.7237,37.5624,0,0,0.127219,0,5.46,0,0,0
25660,0,0,37.7237,37.5624,0,0,0.127219,0,5.47,0,0,0
25670,0,0,37.7237,37.5624,0,0,0.127219,0,5.48,0,0,0
25680,0,0,37.7237,37.5624,0,0,0.127219,0,5.49,0,0,0
25691,0,0,37.7237,37.5624,0,0,0.127219,0,5.5,0,0,0
25700,0,0,37.7237,37.5624,0,0,0.127219,0,5.51,0,0,0
25710,0,0,37.7237,37.5624,0,0,0.127219,0,5.52,0,0,0
25720,0,0,37.7237,37.5624,0,0,0.127219,0,5.53,0,0,0
25731,0,0,37.7237,37.5624,0,0,0.127219,0,5.54,0,0,0
25740,0,0,37.7237,37.5624,0,0,0.127219,0,5.55,0,0,0
25750,0,0,37.7237,37.5624,0,0,0.127768,0,5.56,0,0,0
25760,0,0,37.7237,37.5624,0,0,0.127219,0,5.57,0,0,0
25771,0,0,37.7237,37.5624,0,0,0.127219,0,5.58,0,0,0
25780,0,0,37.7237,37.5624,0,0,0.115004,0,5.59,0,0,0
25790,0,0,37.7237,37.5624,0,0,0.127219,0,5.6,0,0,0
25800,0,0,37.7237,37.5624,0,0,0.127219,0,5.61,0,0,0
25810,0,0,37.7237,37.5624,0,0,0.127219,0,5.62,0,0,0
25820,0,0,37.7237,37.5624,0,0,0.127219,0,5.63,0,0,0
25830,0,0,37.7237,37.5624,0,0,0.127219,0,5.64,0,0,0
25840,0,0,37.7237,37.5624,0,0,0.127219,0,5.65,0,0,0
25850,0,0,37.7237,37.5624,0,0,0.127219,0,5.66,0,0,0
25861,0,0,37.7237,37.5624,0,0,0.127219,0,5.67,0,0,0
25870,0,0,37.7237,37.5624,0,0,0.127219,0,5.68,0,0,0
25880,0,0,37.7237,37.5624,0,0,0.127219,0,5.69,0,0,0
25890,0,0,37.7237,37.5624,0,0,0.127768,0,5.7,0,0,0
25901,0,0,37.7237,37.5624,0,0,0.127219,0,5.71,0,0,0
25910,0,0,37.7237,37.5624,0,0,0.127768,0,5.72,0,0,0
25920,0,0,37.7237,37.5624,0,0,0.115004,0,5.73,0,0,0
25930,0,0,37.7237,37.5624,0,0,0.127219,0,5.74,0,0,0
25940,0,0,37.7237,37.5624,0,0,0.127219,0,5.75,0,0,0
25950,0,0,37.7237,37.5624,0,0,0.127219,0,5.76,0,0,0
25960,0,0,37.7237,37.5624,0,0,0.127219,0,5.77,0,0,0
25970,0,0,37.7237,37.5624,0,0,0.127219,0,5.78,0,0,0
25980,0,0,37.7237,37.5624,0,0,0.127219,0,5.79,0,0,0
25990,0,0,37.7237,37.5624,0,0,0.127219,0,5.8,0,0,0
26000,0,0,37.7237,37.5624,0,0,0.127219,0,5.81,0,0,0
26010,0,0,37.7237,37.5624,0,0,0.127219,0,5.82,0,0,0
26020,0,0,37.7237,37.5624,0,0,0.127219,0,5.83,0,0,0
26031,0,0,37.7237,37.5624,0,0,0.127219,0,5.84,0,0,0
26040,0,0,37.7237,37.5624,0,0,0.127219,0,5.85,0,0,0
26050,0,0,37.7237,37.5624,0,0,0.127768,0,5.86,0,0,0
26060,0,0,37.7237,37.5624,0,0,0.127219,0,5.87,0,0,0
26071,0,0,37.7237,37.5624,0,0,0.115443,0,5.88,0,0,0
26080,0,0,37.7237,37.5624,0,0,0.127219,0,5.89,0,0,0
26090,0,0,37.7237,37.5624,0,0,0.127219,0,5.9,0,0,0
26100,0,0,37.7237,37.5624,0,0,0.127219,0,5.91,0,0,0
26110,0,0,37.7237,37.5624,0,0,0.127219,0,5.92,0,0,0
26120,0,0,37.7237,37.5624,0,0,0.127219,0,5.93,0,0,0
26130,0,0,37.7237,37.5624,0,0,0.127219,0,5.94,0,0,0
26140,0,0,37.7237,37.5624,0,0,0.127219,0,5.95,0,0,0
26150,0,0,37.7237,37.5624,0,0,0.127219,0,5.96,0,0,0
26160,0,0,37.7237,37.5624,0,0,0.127219,0,5.97,0,0,0
26170,0,0,37.7237,37.5624,0,0,0.127219,0,5.98,0,0,0
26180,0,0,37.7237,37.5624,0,0,0.127219,0,5.99,0,0,0
26190,0,0,37.7237,37.5624,0,0,0.127219,0,6,0,0,0
26201,-6,-6,37.7237,37.5624,0,0,0.127768,0,6.01,0,0,0
26210,-6,-6,37.7237,37.5624,0,0,0.127219,0,6.02,0,0,0
26220,-6,-6,37.6851,37.5273,-3.85687,-3.83933,0.126676,0,6.03,0,0,0
26230,-6,-6,37.6044,37.4432,-8.06436,-8.41498,0.127768,0,6.04,0,0,0
26241,-6,-6,37.4993,37.338,-10.5082,-10.5047,0.127219,0,6.05,0,0,0
26251,-6,-6,37.3871,37.2223,-11.2235,-11.227,0.127219,0,6.06,0,0,0
26260,-6,-6,37.2643,37.1031,-12.2754,-12.2543,0.127219,0,6.07,0,0,0
26270,-6,-6,37.1451,36.9803,-12.2508,-11.9212,0.127219,0,6.08,0,0,0
26280,-6,-6,37.0189,36.8576,-12.2894,-12.626,0.127219,0,6.09,0,0,0
26291,-6,-6,36.8962,36.7314,-12.2648,-12.2754,0.127219,0,6.1,0,0,0
26300,-6,-6,36.77,36.6087,-12.6225,-12.6155,0.127219,0,6.11,0,0,0
26310,-6,-6,36.6437,36.4824,-12.6049,-12.612,0.127219,0,6.12,0,0,0
26320,-6,-6,36.521,36.3562,-12.6225,-12.2754,0.127219,0,6.13,0,0,0
26331,-6,-6,36.3948,36.23,-12.2789,-12.6155,0.127219,0,6.14,0,0,0
26340,-6,-6,36.2686,36.1073,-12.626,-12.6155,0.127219,0,6.15,0,0,0
26350,-6,-6,36.1423,35.9811,-12.626,-12.2999,0.127219,0,6.16,0,0,0
26360,-6,-6,36.0196,35.8548,-12.2718,-12.6225,0.127768,0,6.17,0,0,0
26371,-6,-6,35.8934,35.7321,-12.6014,-12.6014,0.127219,0,6.18,0,0,0
26380,-6,-6,35.7672,35.6059,-12.612,-12.612,0.127219,0,6.19,0,0,0
26390,-6,-6,35.6445,35.4797,-12.626,-12.2754,0.127768,0,6.2,0,0,0
26400,-6,-6,35.5182,35.3569,-12.2859,-12.6225,0.126676,0,6.21,0,0,0
26411,-6,-6,35.392,35.2307,-12.6295,-12.6225,0.127219,0,6.22,0,0,0
26421,-6,-6,35.2658,35.1045,-12.6155,-12.2894,0.127219,0,6.23,0,0,0
26430,-6,-6,35.1396,34.9783,-12.626,-12.6155,0.127219,0,6.24,0,0,0
26440,-6,-6,35.0133,34.852,-12.626,-12.6365,0.127219,0,6.25,0,0,0
26450,-6,-6,34.8906,34.7258,-12.2648,-12.6155,0.126676,0,6.26,0,0,0
26461,-6,-6,34.7644,34.6031,-12.6049,-12.6014,0.127219,0,6.27,0,0,0
26470,-6,-6,34.6382,34.4769,-12.6049,-12.612,0.127219,0,6.28,0,0,0
26480,-6,-6,34.5119,34.3507,-12.626,-12.626,0.127219,0,6.29,0,0,0
26490,-6,-6,34.3857,34.2244,-12.626,-12.2754,0.127219,0,6.3,0,0,0
26501,-6,-6,34.263,34.0982,-12.6225,-12.6225,0.127219,0,6.31,0,0,0
26510,-6,-6,34.1368,33.972,-12.2718,-12.6049,0.127219,0,6.32,0,0,0
26520,-6,-6,34.0105,33.8493,-12.9801,-12.6295,0.127768,0,6.33,0,0,0
26530,-6,-6,33.8843,33.723,-12.2789,-12.6225,0.127219,0,6.34,0,0,0
26541,-6,-6,33.7581,33.5968,-12.626,-12.2859,0.127219,0,6.35,0,0,0
26550,-6,-6,33.6319,33.4741,-12.612,-12.6225,0.114569,0,6.36,0,0,0
26560,-6,-6,33.5056,33.3479,-12.6155,-12.612,0.127219,0,6.37,0,0,0
26570,-6,-6,33.3829,33.2216,-12.2718,-12.6295,0.127768,0,6.38,0,0,0
26580,-6,-6,33.2567,33.0954,-12.612,-12.2613,0.126676,0,6.39,0,0,0
26591,-6,-6,33.1305,32.9692,-12.6155,-12.612,0.127219,0,6.4,0,0,0
26600,-6,-6,33.0043,32.8465,-12.6365,-12.6225,0.127219,0,6.41,0,0,0
26610,-6,-6,32.878,32.7202,-12.626,-12.6295,0.127219,0,6.42,0,0,0
26620,-6,-6,32.7518,32.594,-12.6155,-12.2789,0.127219,0,6.43,0,0,0
26631,-6,-6,32.6256,32.4678,-12.6225,-12.6225,0.127219,0,6.44,0,0,0
26640,-6,-6,32.5029,32.3416,-12.6155,-12.6155,0.127219,0,6.45,0,0,0
